0.000000000000000000e+00,7.608720297763806872e-01,2.608577455155928204e-01,8.522617855711720480e-01,8.588031941846785422e-01,7.428388522523472481e-01,1.279341112770622235e-01,2.835553264343401159e-01,1.674966918796882975e-02,1.768085930243918913e-01,4.414518685856335667e-01,1.303760860852902770e-01,9.958493036096136564e-01,4.429435611028212927e-01,8.277766320965063152e-01,8.335839220789477144e-01,5.925666373543094778e-01,2.869051352256878351e-01,2.560505109767851062e-01,6.359295720654750683e-01,5.535196269548596781e-01,1.726911781805835489e-01,6.676279746007857119e-01,2.807602145221890222e-01,2.549557576617392796e-01,8.898077157847248397e-01,6.495832210009535590e-01,5.001855509204844452e-03,8.606721890542238240e-01,1.576087810269205525e-01,6.291773812240519792e-02,4.644220207165480341e-01,7.834471389614020564e-01,8.068266689779728384e-01,9.369584488280047196e-01,9.050210847592141672e-01,1.622244688218776876e-02,3.577520801365742242e-01,6.865134069967466779e-01,8.920941870916289096e-01,5.090260918258243672e-01,7.528494737217108490e-01,1.375236307389815504e-01,6.001591931470696695e-01,8.662088511690974046e-01,8.592863878944796419e-01,9.847520376264667918e-01,4.186030123605234410e-01,9.099643772812993081e-02,4.243100337364991148e-01,7.024427618610894486e-01,5.543581445177536704e-02,5.340361111719575948e-01,7.347330966871382651e-01,7.182677483973135546e-01,1.257156087597527394e-01,2.480563193792949539e-01,4.417699556511304193e-01,5.952582063616469465e-01,4.327549044911496168e-01,7.195377732701597751e-01,3.814253949829569112e-01,3.178086063047175225e-01,5.761821238743949358e-01
8.330579846906491781e-01,0.000000000000000000e+00,4.179765182673955692e-01,2.133200915887338844e-01,2.480022310249390127e-01,5.444597079952184782e-01,4.671432958644433642e-01,5.220892709540857490e-01,2.971036299346787590e-01,1.791878110778535316e-01,9.596375142325833663e-01,3.652011558898337062e-01,6.136377324313211368e-01,9.703081560735756783e-01,7.567220767046226593e-01,6.360176379201258889e-01,9.664800863811132681e-01,1.255145675677392658e-01,1.638932863859164923e-01,1.734804439994297454e-02,9.008855075243579202e-01,3.149767535317472555e-01,4.565229925900738950e-01,1.602248611688762425e-01,6.885106557902916924e-01,5.809168886960011102e-01,7.753123752367672150e-01,8.151349318649440123e-01,5.639636934446398131e-01,3.216135923328595769e-01,4.122730654119611815e-01,8.194047633877219461e-01,6.793982435300791600e-01,2.742217999992376809e-01,9.864701948819842858e-01,9.605251854850977988e-01,2.082667345094972866e-01,7.451115729324743198e-01,9.488924136767895590e-02,1.624642220322869424e-01,2.188838670866943836e-02,9.209563442373529529e-01,2.218334338211834789e-01,2.663718947716986474e-02,8.783579059941069023e-01,3.131473773347832612e-01,5.795983562998408001e-02,6.058043009080803509e-01,4.865089833936648844e-01,9.470359235542724630e-01,7.307630374021996111e-01,2.859833544138959960e-01,3.038636256102215105e-01,7.628421794986757210e-01,4.836687852182601777e-01,3.666934693184471517e-01,5.110329118079716126e-01,8.383356383201994166e-01,2.745037406665801205e-01,5.282415001519457087e-01,3.575236835226214271e-01,4.676973012596508106e-02,6.531735051279327076e-01,7.063520297993954866e-01
7.701184578828952354e-01,7.726736387902691794e-01,0.000000000000000000e+00,7.201702595093903980e-01,3.164382578606045326e-01,5.012895277737328126e-01,9.941207872099824261e-01,5.388854771355474638e-01,9.650078174160225952e-01,3.825183991886984547e-01,3.114873327276551640e-01,9.756336551697919468e-01,9.699608954367000546e-01,2.059107413164984468e-02,2.225332826761948768e-01,8.054635438487918186e-01,2.092421247229976355e-01,3.434283633895249821e-01,9.771911309857372885e-01,5.435238390748168280e-01,9.689615801784304816e-01,5.264198720511860108e-01,1.472874919821340889e-01,3.128977155786629716e-01,8.991870653487075149e-01,6.293175652787734720e-01,7.530194279951412106e-01,7.648497758283990811e-01,7.864196323316047232e-01,3.584080443152802831e-01,3.412027911151416237e-01,3.999871464507307461e-01,8.723957268355285732e-01,8.031501281160514649e-01,1.998873244652539238e-01,4.623610619864060300e-01,3.031714696211794680e-01,7.576299960076698925e-01,4.476293969047316912e-01,4.395320396017952103e-01,7.161760876135891962e-02,8.509088386717423846e-01,6.087004105196673898e-01,5.326037261942705436e-01,8.372454272159051136e-01,7.901515753564911648e-01,4.506789936955231113e-01,9.683039411602646362e-01,3.023757544265553987e-01,8.798292185076198590e-01,9.010994403538373776e-01,8.561233861528277922e-01,3.621600566240593677e-01,3.688535751196890811e-01,4.696353517052044291e-01,7.428646515905610315e-01,7.093548361332427943e-01,6.961233554636645504e-01,7.250034823514517335e-01,5.097531095555958291e-01,8.810322898421816262e-01,4.830333672308444459e-01,4.015804761802851397e-01,6.668956199964218845e-01
8.397288539180672862e-01,6.771685977948105339e-01,2.168517738918995796e-01,0.000000000000000000e+00,8.444991703130673155e-01,2.476551670342627132e-01,9.578569348718084520e-01,3.224495720647858610e-01,5.442847063120701545e-01,3.169168897116514394e-02,2.872838793036909255e-01,3.698357003293086809e-01,7.181032163880129993e-01,4.343265433878985560e-01,2.550954661890941777e-01,1.534069666418241829e-01,8.583404859723653413e-02,9.413541296433708405e-01,1.089410811919419020e-01,2.009744091801223265e-01,2.391381136307813016e-02,4.381907715093020794e-01,4.322065808074504467e-01,6.560794106317684449e-01,1.265479195848199234e-01,8.749283456486015575e-01,5.960330688932794496e-01,1.955293372412301167e-01,2.190853026362025169e-01,5.081587461232062175e-01,5.291340665106779584e-01,4.997877215193192724e-01,3.372908215401609899e-01,3.107676898716772440e-01,6.586375524276355531e-01,8.837561113152903047e-02,9.368755270149400349e-01,1.895339964857589710e-02,7.908293104229922044e-01,7.306555599211655982e-01,9.562355168555259910e-01,6.164983270007069471e-01,7.776232712674557845e-01,6.224617480771903466e-01,4.252914072430357129e-01,9.666763526400878881e-02,4.355188656590798235e-01,4.310206293653859877e-01,2.890064351572446677e-01,5.149255966306565124e-02,5.205092704729530340e-01,4.883282140881894939e-02,2.732987490480445203e-01,5.435562431020279917e-01,4.514828688643562904e-01,2.490277196241625912e-01,9.139478276164962889e-01,8.327080394569480459e-01,8.199075969597070523e-01,4.289786445915423352e-01,8.978996719717756703e-01,6.084525503065776331e-01,2.035854234953067277e-01,3.262452777950392013e-01
4.071967005161774011e-01,5.649599812209297189e-01,7.076205274929672218e-01,4.928589960816576188e-01,0.000000000000000000e+00,4.312575051676067472e-01,4.572085701777911515e-01,9.884744976691187679e-01,9.004467615098933342e-01,5.043228614964158085e-01,3.108921252510395972e-01,8.732375441103051861e-01,6.301614376931593542e-01,5.464873077359417852e-01,8.900691031887005833e-01,3.611455456994596691e-01,4.248250402441957618e-01,2.474487085522110164e-01,1.645264717974089796e-01,5.217299286360891353e-01,7.783823900361352965e-02,8.734884372850878487e-01,8.063998987054946666e-01,9.109081385961678157e-01,5.889349037713945689e-01,9.649952368341685460e-02,6.533628298139394497e-01,1.718511198604423251e-01,9.436716661462770661e-01,3.382607520710431137e-01,6.203236122423685384e-01,5.939794109703951941e-01,7.646902380892043327e-01,2.345868537352736594e-01,9.346419486949858468e-01,2.688732921990037994e-01,2.622160387803040837e-01,6.840169552685761989e-01,9.898753945549834121e-01,7.083760499149700518e-01,4.725818651516489055e-02,5.926964805973866657e-02,8.132119300363149783e-01,6.846712858245873612e-02,7.617723342359294936e-01,3.548018255645476460e-01,5.546988429683724631e-01,6.733898603191768029e-01,3.462168381148383878e-01,8.609522168790586516e-01,2.365139291001973065e-01,6.229121929632238652e-01,4.738031373810958069e-02,2.574030229819703752e-01,4.565721411202150470e-01,6.838955686712083759e-01,8.458519835473247150e-01,5.492924636861159504e-01,4.302322578549884202e-01,9.506733849222906985e-01,5.738966299706981244e-01,7.695030153236004367e-02,7.376292614165628203e-01,1.893582855977424817e-01
3.122855007553777540e-01,8.000120712895475439e-01,3.128402779461602057e-01,2.214205542098662827e-01,6.295315146079336621e-01,0.000000000000000000e+00,9.135621595301580689e-01,9.060063825540520810e-01,8.245828750200436819e-01,2.189045185130140680e-01,4.488342428609189971e-01,3.692245048766054083e-01,1.730874387951994997e-01,7.514851075129430624e-01,8.695768785508777299e-01,5.399921530061753128e-01,4.541097047804275588e-01,8.983957501066442974e-01,3.520536434248064950e-01,8.374969149922545375e-01,2.419883218689566906e-01,4.248460217723107890e-01,4.674017697371146696e-01,5.400032288509408751e-01,1.787207182909720249e-01,6.627935595817535663e-02,4.879724027166338907e-01,3.394087790432054330e-02,4.056126914872314471e-01,5.155376288966051490e-02,1.560028204307253308e-01,7.071546170183321545e-01,5.749196563183580633e-01,7.950388808613579883e-01,5.175841249856298898e-01,3.465422670008666550e-01,8.293530703062990117e-02,1.893834552072799493e-01,2.114445886009044262e-01,1.957617790717496309e-01,8.768651314811086728e-01,8.907077770376675696e-01,1.173195164714943006e-01,2.090720275182947896e-01,3.795795198007173576e-01,6.578410630705827655e-01,4.993724371050343169e-01,5.260661310781957756e-01,5.410609185358546958e-01,1.293089195470307207e-01,6.673837355120942894e-01,8.439316415501180169e-01,1.664197314733660837e-01,4.368582236395420759e-01,1.287240778288812892e-01,7.799070940117033279e-01,6.559315406299957019e-01,6.886205729188972224e-01,4.465066377562900701e-01,1.140938039800956094e-01,5.432296408759262896e-02,1.755889463204270973e-01,2.203298782875563466e-01,3.532755060032131134e-01
1.348471241101301121e-02,8.999297219651117841e-01,5.883182590589125516e-01,7.099732854256530779e-01,3.322362911951292075e-01,7.061133011571696372e-01,0.000000000000000000e+00,3.971627450066917975e-01,4.925656909921583004e-01,2.124610420671327882e-01,7.496823393615048570e-01,8.284318759337427895e-02,7.430346072561392345e-01,1.002518893059312077e-02,2.505174635599571875e-01,3.478915381085778691e-01,1.979856779358823982e-01,2.649503087502492749e-01,1.688093948623009544e-01,3.986947235808149248e-01,6.169332606787779616e-01,2.507381689087606613e-02,2.290026491066246006e-01,9.782644977468681891e-01,5.609241840202883189e-02,9.400557615052199667e-01,9.107525977398982509e-01,3.227628979326323533e-01,1.329953556966214645e-01,8.995647822820651562e-01,6.542128416936775492e-01,2.080701118530492444e-02,9.478763436969793732e-01,6.295840385795272720e-01,7.271401253368187101e-01,3.546327230192485302e-01,7.198323181556024464e-01,1.190970234031836217e-01,6.033263557562280610e-01,3.159455287262427081e-01,2.729006279688033221e-01,4.382787370189905607e-01,6.544006859006308297e-01,8.621284050530706455e-01,1.960550014817539211e-01,5.147930636206489163e-01,9.691942068818393263e-02,7.975181377183107045e-01,6.293613512548326128e-01,9.102133606414121170e-01,2.704348090091008849e-01,3.042518453447824456e-01,7.350858409938768601e-01,8.144627920622088402e-01,2.740322076809059704e-01,5.307957958983865465e-01,3.536945619808296026e-01,6.922572531094999260e-01,7.994990943752272594e-01,4.831237313181258042e-01,5.836704826432514981e-01,4.464822052534364039e-01,2.331170610518051856e-01,3.603465153062825888e-01
2.354457371716557335e-01,8.061186629005425708e-01,2.675909673621633678e-01,6.129263081178109029e-01,6.767259953306866693e-01,3.589010962489561640e-01,5.618710881606324703e-01,0.000000000000000000e+00,8.805003208605211018e-01,3.289808784772982886e-01,3.805857486725445771e-01,5.674670017306526759e-01,1.896763239367172948e-01,8.094073968381105821e-01,4.168418194406734445e-01,8.376640055580364397e-03,6.364800103478177595e-01,6.159931180386016836e-01,8.111854892765019143e-01,9.881780974425112829e-01,9.671252374831468268e-01,1.772229171992601993e-01,5.225376763911487865e-01,3.601571498740394617e-01,2.833177603405523381e-02,8.555787118023144844e-01,6.514675913132386142e-01,3.822664881345470000e-01,7.526121066905148149e-01,2.133650295115312456e-01,7.105358764378444381e-02,1.079564967293625832e-01,9.733354720673845772e-01,4.673540676153408180e-01,9.373119544143944104e-01,6.773725240533973180e-01,3.962503379659872982e-01,4.304310627797679478e-01,7.961036065590004762e-01,9.247320626989048442e-01,5.311521480773807591e-01,7.487376989445704289e-02,4.720784558785501295e-01,5.097023001726326275e-01,4.958387713554240905e-01,3.267011920331288621e-01,1.497761977772045228e-01,8.558618964359043790e-01,7.845494919959387081e-01,7.756299482920225863e-02,3.312914453052272501e-01,6.409945090159907544e-01,1.413503248916825328e-02,6.794665729290988443e-01,5.617263592494886604e-01,8.568202802160941323e-01,4.186550241370384784e-01,6.454413889113940206e-01,6.037590548480934460e-01,7.112536804867966023e-01,8.901667907626110710e-01,5.485656780162879720e-01,5.984720864995594081e-01,6.253462696403755405e-02
2.318821348959557715e-01,8.738501887431271431e-02,8.447087943452711301e-01,2.334993216830147933e-01,5.110822836281337933e-01,7.690320130312714442e-01,1.608273383601512840e-01,3.383959430026040049e-02,0.000000000000000000e+00,3.653180230900120451e-01,6.773185487300462659e-01,1.999017109488530064e-01,2.471309704324462508e-01,5.260143933167451546e-01,1.862417829912168532e-01,3.347926046895810526e-02,2.290153957936638118e-01,4.887049281304400861e-02,9.873356363159382365e-01,8.354493402897879006e-01,9.650446891180288755e-01,4.827600801912113049e-02,7.720400681218150263e-01,3.434741089117429036e-01,5.247948112203626447e-01,6.107572581249623989e-01,2.717767839596354484e-01,3.766436496232055120e-01,9.629064086634007147e-01,4.954786036134622984e-01,2.245649098745751138e-01,5.138199183857661279e-02,7.232172997108130552e-01,7.226773859302874081e-01,1.466146274387333248e-01,7.491141455887251333e-02,4.647580314148541669e-01,1.331394179179421489e-01,2.091132222929543705e-01,8.170007447287672697e-01,5.363016383026437683e-01,5.596045786495601471e-01,6.692793172948798830e-01,5.690310332038331920e-01,4.111542173190534388e-01,5.668593283677351158e-01,9.505643477374891015e-01,5.470598990104065251e-01,6.527201303194077875e-01,6.910194827172971843e-01,2.036233036133267005e-01,1.776334997991689812e-01,7.332389435375671338e-01,8.871897053795367860e-01,4.071914224597107390e-01,2.907507243845460776e-01,1.152851687238110046e-03,4.007190962335493989e-02,4.433215752055652548e-01,6.797324158822222184e-01,9.092150313173108511e-02,7.694151010671111957e-01,9.221713719261259712e-01,2.674596575124934539e-01
7.181212540980597137e-01,7.585999519925024082e-01,8.037975540500160720e-01,3.555531151649639066e-01,7.654423971390317272e-01,3.810465767265854842e-01,3.752876457300705626e-01,1.089505422496153120e-01,5.981986227371486331e-01,0.000000000000000000e+00,5.170086098119975881e-01,3.421469824058520626e-02,9.373617350154294092e-01,9.747830715710982252e-01,5.414805937263111879e-02,3.216580780047932908e-01,9.717900327376206571e-01,1.130210381299512346e-02,8.595911216033090829e-01,5.334967458340189594e-02,3.691126997217127892e-01,6.936721046150194914e-01,2.479672875715792646e-01,7.972028724218883644e-01,4.496109747218094421e-01,6.234656583753802606e-01,3.877017986055174559e-01,6.111102056684993844e-01,6.353483317650155948e-01,8.941737898671204832e-01,6.399776615624508391e-01,2.635592233544562513e-01,3.214871007379626056e-01,4.757432330438481349e-01,7.476087628274503682e-01,6.090986654790757626e-01,8.623664622829458892e-01,7.612379546564291832e-01,8.545354962940157062e-01,5.306147558593103941e-01,4.521333647412831835e-01,3.199886769042318280e-01,5.369255538772277347e-02,3.399048000108723100e-01,1.561738492859966465e-01,2.302315056363296586e-01,6.915604077379352566e-01,2.341509107866291961e-01,4.274504078281091690e-01,7.371934687605182779e-01,1.597953916115574247e-01,6.948691659675656496e-01,5.089919982369196516e-01,3.712669657219219710e-01,4.554793238912321351e-01,8.998514158259982576e-01,4.476910082434405469e-01,3.462771448338621827e-01,8.665429759652404362e-01,2.132169205807256107e-01,6.608521228710068085e-01,2.217123945172153610e-01,3.017063441594354245e-01,5.065527079374188002e-02
